"○ 월.분기.연간 인구동향(출생,사망,혼인,이혼) [명, 건]",,,
행정구역별,종류별,시점,"출생,사망,혼인,이혼"
전라북도,이혼건수(건),1999.12 월,364
전라북도,이혼건수(건),2000.01 월,318
전라북도,이혼건수(건),2000.02 월,332
전라북도,이혼건수(건),2000.03 월,418
전라북도,이혼건수(건),2000.04 월,291
전라북도,이혼건수(건),2000.05 월,391
전라북도,이혼건수(건),2000.06 월,369
전라북도,이혼건수(건),2000.07 월,346
전라북도,이혼건수(건),2000.08 월,414
전라북도,이혼건수(건),2000.09 월,323
전라북도,이혼건수(건),2000.10 월,355
전라북도,이혼건수(건),2000.11 월,302
전라북도,이혼건수(건),2000.12 월,341
전라북도,이혼건수(건),2001.01 월,326
전라북도,이혼건수(건),2001.02 월,404
전라북도,이혼건수(건),2001.03 월,371
전라북도,이혼건수(건),2001.04 월,373
전라북도,이혼건수(건),2001.05 월,394
전라북도,이혼건수(건),2001.06 월,399
전라북도,이혼건수(건),2001.07 월,384
전라북도,이혼건수(건),2001.08 월,459
전라북도,이혼건수(건),2001.09 월,333
전라북도,이혼건수(건),2001.10 월,421
전라북도,이혼건수(건),2001.11 월,290
전라북도,이혼건수(건),2001.12 월,396
전라북도,이혼건수(건),2002.01 월,408
전라북도,이혼건수(건),2002.02 월,411
전라북도,이혼건수(건),2002.03 월,382
전라북도,이혼건수(건),2002.04 월,394
전라북도,이혼건수(건),2002.05 월,415
전라북도,이혼건수(건),2002.06 월,348
전라북도,이혼건수(건),2002.07 월,482
전라북도,이혼건수(건),2002.08 월,469
전라북도,이혼건수(건),2002.09 월,456
전라북도,이혼건수(건),2002.10 월,514
전라북도,이혼건수(건),2002.11 월,442
전라북도,이혼건수(건),2002.12 월,458
전라북도,이혼건수(건),2003.01 월,482
전라북도,이혼건수(건),2003.02 월,524
전라북도,이혼건수(건),2003.03 월,588
전라북도,이혼건수(건),2003.04 월,492
전라북도,이혼건수(건),2003.05 월,538
전라북도,이혼건수(건),2003.06 월,601
전라북도,이혼건수(건),2003.07 월,649
전라북도,이혼건수(건),2003.08 월,565
전라북도,이혼건수(건),2003.09 월,466
전라북도,이혼건수(건),2003.10 월,468
전라북도,이혼건수(건),2003.11 월,456
전라북도,이혼건수(건),2003.12 월,466
전라북도,이혼건수(건),2004.01 월,413
전라북도,이혼건수(건),2004.02 월,479
전라북도,이혼건수(건),2004.03 월,478
전라북도,이혼건수(건),2004.04 월,415
전라북도,이혼건수(건),2004.05 월,409
전라북도,이혼건수(건),2004.06 월,431
전라북도,이혼건수(건),2004.07 월,436
전라북도,이혼건수(건),2004.08 월,456
전라북도,이혼건수(건),2004.09 월,341
전라북도,이혼건수(건),2004.10 월,415
전라북도,이혼건수(건),2004.11 월,405
전라북도,이혼건수(건),2004.12 월,408
전라북도,이혼건수(건),2005.01 월,389
전라북도,이혼건수(건),2005.02 월,339
전라북도,이혼건수(건),2005.03 월,441
전라북도,이혼건수(건),2005.04 월,311
전라북도,이혼건수(건),2005.05 월,358
전라북도,이혼건수(건),2005.06 월,386
전라북도,이혼건수(건),2005.07 월,395
전라북도,이혼건수(건),2005.08 월,421
전라북도,이혼건수(건),2005.09 월,379
전라북도,이혼건수(건),2005.10 월,374
전라북도,이혼건수(건),2005.11 월,368
전라북도,이혼건수(건),2005.12 월,310
전라북도,이혼건수(건),2006.01 월,381
전라북도,이혼건수(건),2006.02 월,373
전라북도,이혼건수(건),2006.03 월,413
전라북도,이혼건수(건),2006.04 월,343
전라북도,이혼건수(건),2006.05 월,349
전라북도,이혼건수(건),2006.06 월,383
전라북도,이혼건수(건),2006.07 월,323
전라북도,이혼건수(건),2006.08 월,401
전라북도,이혼건수(건),2006.09 월,360
전라북도,이혼건수(건),2006.10 월,416
전라북도,이혼건수(건),2006.11 월,353
전라북도,이혼건수(건),2006.12 월,353
전라북도,이혼건수(건),2007.01 월,400
전라북도,이혼건수(건),2007.02 월,362
전라북도,이혼건수(건),2007.03 월,412
전라북도,이혼건수(건),2007.04 월,370
전라북도,이혼건수(건),2007.05 월,374
전라북도,이혼건수(건),2007.06 월,332
전라북도,이혼건수(건),2007.07 월,376
전라북도,이혼건수(건),2007.08 월,387
전라북도,이혼건수(건),2007.09 월,280
전라북도,이혼건수(건),2007.10 월,395
전라북도,이혼건수(건),2007.11 월,369
전라북도,이혼건수(건),2007.12 월,360
전라북도,이혼건수(건),2008.01 월,391
전라북도,이혼건수(건),2008.02 월,369
전라북도,이혼건수(건),2008.03 월,392
전라북도,이혼건수(건),2008.04 월,298
전라북도,이혼건수(건),2008.05 월,310
전라북도,이혼건수(건),2008.06 월,389
전라북도,이혼건수(건),2008.07 월,272
전라북도,이혼건수(건),2008.08 월,193
전라북도,이혼건수(건),2008.09 월,207
전라북도,이혼건수(건),2008.10 월,352
전라북도,이혼건수(건),2008.11 월,282
전라북도,이혼건수(건),2008.12 월,329
전라북도,이혼건수(건),2009.01 월,355
전라북도,이혼건수(건),2009.02 월,303
전라북도,이혼건수(건),2009.03 월,367
전라북도,이혼건수(건),2009.04 월,358
전라북도,이혼건수(건),2009.05 월,372
전라북도,이혼건수(건),2009.06 월,418
전라북도,이혼건수(건),2009.07 월,376
전라북도,이혼건수(건),2009.08 월,321
전라북도,이혼건수(건),2009.09 월,352
전라북도,이혼건수(건),2009.10 월,344
전라북도,이혼건수(건),2009.11 월,365
전라북도,이혼건수(건),2009.12 월,354
전라북도,이혼건수(건),2010.01 월,336
전라북도,이혼건수(건),2010.02 월,306
전라북도,이혼건수(건),2010.03 월,334
전라북도,이혼건수(건),2010.04 월,338
전라북도,이혼건수(건),2010.05 월,284
전라북도,이혼건수(건),2010.06 월,335
전라북도,이혼건수(건),2010.07 월,367
전라북도,이혼건수(건),2010.08 월,289
전라북도,이혼건수(건),2010.09 월,313
전라북도,이혼건수(건),2010.10 월,342
전라북도,이혼건수(건),2010.11 월,325
전라북도,이혼건수(건),2010.12 월,341
전라북도,이혼건수(건),2011.01 월,328
전라북도,이혼건수(건),2011.02 월,293
전라북도,이혼건수(건),2011.03 월,356
전라북도,이혼건수(건),2011.04 월,279
전라북도,이혼건수(건),2011.05 월,328
전라북도,이혼건수(건),2011.06 월,360
전라북도,이혼건수(건),2011.07 월,357
전라북도,이혼건수(건),2011.08 월,362
전라북도,이혼건수(건),2011.09 월,352
전라북도,이혼건수(건),2011.10 월,372
전라북도,이혼건수(건),2011.11 월,405
전라북도,이혼건수(건),2011.12 월,384
전라북도,이혼건수(건),2012.01 월,304
전라북도,이혼건수(건),2012.02 월,319
전라북도,이혼건수(건),2012.03 월,342
전라북도,이혼건수(건),2012.04 월,340
전라북도,이혼건수(건),2012.05 월,347
전라북도,이혼건수(건),2012.06 월,336
전라북도,이혼건수(건),2012.07 월,289
전라북도,이혼건수(건),2012.08 월,318
전라북도,이혼건수(건),2012.09 월,308
전라북도,이혼건수(건),2012.10 월,321
전라북도,이혼건수(건),2012.11 월,349
전라북도,이혼건수(건),2012.12 월,283
전라북도,이혼건수(건),2013.01 월,313
전라북도,이혼건수(건),2013.02 월,290
전라북도,이혼건수(건),2013.03 월,374
전라북도,이혼건수(건),2013.04 월,281
전라북도,이혼건수(건),2013.05 월,391
전라북도,이혼건수(건),2013.06 월,307
전라북도,이혼건수(건),2013.07 월,352
전라북도,이혼건수(건),2013.08 월,345
전라북도,이혼건수(건),2013.09 월,360
전라북도,이혼건수(건),2013.10 월,409
전라북도,이혼건수(건),2013.11 월,362
전라북도,이혼건수(건),2013.12 월,360
전라북도,이혼건수(건),2014.01 월,318
전라북도,이혼건수(건),2014.02 월,330
전라북도,이혼건수(건),2014.03 월,329
전라북도,이혼건수(건),2014.04 월,363
전라북도,이혼건수(건),2014.05 월,390
전라북도,이혼건수(건),2014.06 월,337
전라북도,이혼건수(건),2014.07 월,358
전라북도,이혼건수(건),2014.08 월,322
전라북도,이혼건수(건),2014.09 월,353
전라북도,이혼건수(건),2014.10 월,356
전라북도,이혼건수(건),2014.11 월,334
전라북도,이혼건수(건),2014.12 월,301
전라북도,이혼건수(건),2015.01 월,341
전라북도,이혼건수(건),2015.02 월,295
전라북도,이혼건수(건),2015.03 월,315
전라북도,이혼건수(건),2015.04 월,278
전라북도,이혼건수(건),2015.05 월,286
전라북도,이혼건수(건),2015.06 월,342
전라북도,이혼건수(건),2015.07 월,361
전라북도,이혼건수(건),2015.08 월,293
전라북도,이혼건수(건),2015.09 월,332
전라북도,이혼건수(건),2015.10 월,351
전라북도,이혼건수(건),2015.11 월,269
전라북도,이혼건수(건),2015.12 월,292
전라북도,이혼건수(건),2016.01 월,337
전라북도,이혼건수(건),2016.02 월,287
전라북도,이혼건수(건),2016.03 월,317
전라북도,이혼건수(건),2016.04 월,326
전라북도,이혼건수(건),2016.05 월,314
전라북도,이혼건수(건),2016.06 월,345
전라북도,이혼건수(건),2016.07 월,324
전라북도,이혼건수(건),2016.08 월,319
전라북도,이혼건수(건),2016.09 월,389
전라북도,이혼건수(건),2016.10 월,350
전라북도,이혼건수(건),2016.11 월,341
전라북도,이혼건수(건),2016.12 월,330
전라북도,이혼건수(건),2017.01 월,293
전라북도,이혼건수(건),2017.02 월,338
전라북도,이혼건수(건),2017.03 월,348
전라북도,이혼건수(건),2017.04 월,279
전라북도,이혼건수(건),2017.05 월,298
전라북도,이혼건수(건),2017.06 월,331
전라북도,이혼건수(건),2017.07 월,273
전라북도,이혼건수(건),2017.08 월,374
전라북도,이혼건수(건),2017.09 월,300
전라북도,이혼건수(건),2017.10 월,251
전라북도,이혼건수(건),2017.11 월,305
전라북도,이혼건수(건),2017.12 월,308
전라북도,이혼건수(건),2018.01 월,295
전라북도,이혼건수(건),2018.02 월,250
전라북도,이혼건수(건),2018.03 월,370
전라북도,이혼건수(건),2018.04 월,289
전라북도,이혼건수(건),2018.05 월,366
전라북도,이혼건수(건),2018.06 월,297
전라북도,이혼건수(건),2018.07 월,314
전라북도,이혼건수(건),2018.08 월,362
전라북도,이혼건수(건),2018.09 월,287
전라북도,이혼건수(건),2018.10 월,407
전라북도,이혼건수(건),2018.11 월,380
전라북도,이혼건수(건),2018.12 월,317
전라북도,이혼건수(건),2019.01 월,346
전라북도,이혼건수(건),2019.02 월,265
전라북도,이혼건수(건),2019.03 월,375
전라북도,이혼건수(건),2019.04 월,321
전라북도,이혼건수(건),2019.05 월,375
전라북도,이혼건수(건),2019.06 월,334
전라북도,이혼건수(건),2019.07 월,296
전라북도,이혼건수(건),2019.08 월,367
전라북도,이혼건수(건),2019.09 월,306
전라북도,이혼건수(건),2019.10 월,395
전라북도,이혼건수(건),2019.11 월,295
전라북도,이혼건수(건),2019.12 월,332
전라북도,이혼건수(건),2020.01 월,306
전라북도,이혼건수(건),2020.02 월,218
전라북도,이혼건수(건),2020.03 월,390
전라북도,이혼건수(건),2020.04 월,259
전라북도,이혼건수(건),2020.05 월,326
전라북도,이혼건수(건),2020.06 월,316
전라북도,이혼건수(건),2020.07 월,343
전라북도,이혼건수(건),2020.08 월,300
전라북도,이혼건수(건),2020.09 월,331
전라북도,이혼건수(건),2020.10 월,365
전라북도,이혼건수(건),2020.11 월,267
전라북도,이혼건수(건),2020.12 월,342
전라북도,이혼건수(건),2021.01 월,303
전라북도,이혼건수(건),2021.02 월,305
전라북도,이혼건수(건),2021.03 월,330
전라북도,이혼건수(건),2021.04 월,338
전라북도,이혼건수(건),2021.05 월,314
전라북도,이혼건수(건),2021.06 월,297
전라북도,이혼건수(건),2021.07 월,294
전라북도,이혼건수(건),2021.08 월,357
전라북도,이혼건수(건),2021.09 월,303
전라북도,이혼건수(건),2021.10 월,278
전라북도,이혼건수(건),2021.11 월,298
전라북도,이혼건수(건),2021.12 월,331
전라북도,이혼건수(건),2022.01 월,283
전라북도,이혼건수(건),2022.02 월,244
전라북도,이혼건수(건),2022.03 월,328
전라북도,이혼건수(건),2022.04 월,272
전라북도,이혼건수(건),2022.05 월,317
전라북도,이혼건수(건),2022.06 월,257
전라북도,이혼건수(건),2022.07 월,247
전라북도,이혼건수(건),2022.08 월,292
전라북도,이혼건수(건),2022.09 월,303
전라북도,이혼건수(건),2022.10 월,268
전라북도,이혼건수(건),2022.11 월,278
전라북도,이혼건수(건),2022.12 월,288
전라북도,조이혼율(천명당),2000.01 월,1.9
전라북도,조이혼율(천명당),2000.02 월,2.1
전라북도,조이혼율(천명당),2000.03 월,2.5
전라북도,조이혼율(천명당),2000.04 월,1.8
전라북도,조이혼율(천명당),2000.05 월,2.3
전라북도,조이혼율(천명당),2000.06 월,2.2
전라북도,조이혼율(천명당),2000.07 월,2
전라북도,조이혼율(천명당),2000.08 월,2.4
전라북도,조이혼율(천명당),2000.09 월,2
전라북도,조이혼율(천명당),2000.10 월,2.1
전라북도,조이혼율(천명당),2000.11 월,1.8
전라북도,조이혼율(천명당),2000.12 월,2
전라북도,조이혼율(천명당),2001.01 월,1.9
전라북도,조이혼율(천명당),2001.02 월,2.6
전라북도,조이혼율(천명당),2001.03 월,2.2
전라북도,조이혼율(천명당),2001.04 월,2.3
전라북도,조이혼율(천명당),2001.05 월,2.3
전라북도,조이혼율(천명당),2001.06 월,2.4
전라북도,조이혼율(천명당),2001.07 월,2.3
전라북도,조이혼율(천명당),2001.08 월,2.7
전라북도,조이혼율(천명당),2001.09 월,2
전라북도,조이혼율(천명당),2001.10 월,2.5
전라북도,조이혼율(천명당),2001.11 월,1.8
전라북도,조이혼율(천명당),2001.12 월,2.3
전라북도,조이혼율(천명당),2002.01 월,2.4
전라북도,조이혼율(천명당),2002.02 월,2.7
전라북도,조이혼율(천명당),2002.03 월,2.3
전라북도,조이혼율(천명당),2002.04 월,2.4
전라북도,조이혼율(천명당),2002.05 월,2.5
전라북도,조이혼율(천명당),2002.06 월,2.2
전라북도,조이혼율(천명당),2002.07 월,2.9
전라북도,조이혼율(천명당),2002.08 월,2.8
전라북도,조이혼율(천명당),2002.09 월,2.8
전라북도,조이혼율(천명당),2002.10 월,3.1
전라북도,조이혼율(천명당),2002.11 월,2.7
전라북도,조이혼율(천명당),2002.12 월,2.8
전라북도,조이혼율(천명당),2003.01 월,2.9
전라북도,조이혼율(천명당),2003.02 월,3.5
전라북도,조이혼율(천명당),2003.03 월,3.6
